"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"DOM","Dominican Republic",0.344088789706142,0.344146395215589,0.340084572793414,0.33826731248427,0.341502482149339,0.345137471316496,0.346413945166526,0.343209150650182,0.330455357922922,0.339684350824925,0.340588215362371,0.345287862596808,0.346999994506761,0.355866489226664,0.373391451041134,0.371495688064768,0.366490222590463,0.366594428419029,0.358108377884864,0.360063511694734,0.362553024784408,0.365634861742504,0.360648815374445,0.355209790406074,0.360004325832765,0.366518629110002,0.373433710234229,0.391168535741982,0.39554137171083,0.404711842449052
"ECU","Ecuador",0.337228772788478,0.337697713870481,0.341618487417074,0.345620592161888,0.328131812274193,0.320872708389706,0.319548514779338,0.318644841742137,0.32048584363419,0.322334678876079,0.317066866435976,0.315786122499882,0.314689015959568,0.310812062968478,0.312712099684327,0.309799709480138,0.314431144421486,0.31639986657636,0.317596551434706,0.321168605531928,0.316096519117749,0.324612407076385,0.323866648975079,0.331909832125286,0.333912760979757,0.343283913680104,0.345893831964473,0.360871141603763,0.356133369398635,0.348257452949247
"EGY","Egypt",0.339750568321156,0.340321363517779,0.338530256934283,0.336753094888723,0.336328203422223,0.335551978325153,0.331447029006559,0.329616917337623,0.324054447142726,0.324739103641487,0.3259168475115,0.325810326723762,0.333594571161919,0.354492267250078,0.359957272535991,0.35584349236821,0.343853513728997,0.340953696465202,0.325895679388306,0.330888531616245,0.330345788098302,0.330383524417632,0.335890757352485,0.335748844908443,0.33700674719925,0.343212189117125,0.342878742455248,0.374304677715202,0.376974259836902,0.377461868398211
"SLV","El Salvador",0.335300197650351,0.333132366668658,0.335251393739871,0.337400457632636,0.34119245454315,0.341439238819417,0.341957872229685,0.345069469847978,0.348445108115322,0.372155655879347,0.370732831185187,0.369983986146552,0.367587182006531,0.371882038632703,0.380870299069077,0.379329952407758,0.38047465268249,0.369450340221687,0.361096151879916,0.355314097501998,0.3478146412621,0.343352341691518,0.341730718541753,0.347278843018501,0.352016792261237,0.353911557037942,0.346356220745059,0.316394118697757,0.327441744709936,0.327831152276493
"GNQ","Equatorial Guinea",0.270525631106767,0.270565426067666,0.269903839914081,0.269317427963834,0.27075406146999,0.272245592662356,0.271801657438196,0.271489720167063,0.275234162975548,0.271649535379035,0.266321128792151,0.283957780022838,0.279017852405476,0.269662881369406,0.270933290605399,0.268179430396949,0.260972311272614,0.256880075399326,0.249749854548158,0.23790259994839,0.234803526596929,0.233937489371368,0.225148919632383,0.226705591683062,0.235222964118653,0.235124832407099,0.2377405173344,0.159855757898585,0.160643271718469,0.16091831161143
"ERI","Eritrea",0.274510400841162,0.274213954215826,0.273829677038266,0.273432546132634,0.272558870886788,0.271319167801232,0.275714888537071,0.279330817057108,0.272755405656852,0.267901323040431,0.261875238024985,0.247442414832914,0.23654288999033,0.230173668496416,0.227721117192173,0.219546626446636,0.217543843960185,0.208395756681535,0.197691743551567,0.199043490408958,0.191693508003792,0.18913679581404,0.1884849660538,0.184362629409475,0.185063112781532,0.187243385280747,0.186727709040754,0.177345006306066,0.180656799120263,0.175832855098391
"EST","Estonia",0.570950091169033,0.56810973932116,0.572170488386307,0.57749144235686,0.577872918558818,0.582443858608113,0.586914803220154,0.592789986253784,0.600481741274132,0.604687282074125,0.61337257001825,0.630098452755809,0.634406310074309,0.644184762077696,0.641597396620439,0.644869966266355,0.642497068647505,0.625953907082021,0.630172969347694,0.64174088793847,0.640827854416493,0.640849814486792,0.642035706948489,0.638853723015579,0.644668854960093,0.639018244443528,0.641529991928688,0.615102723173818,0.610849290704218,0.608752680573911
"ETH","Ethiopia",0.302065118541924,0.305188254390337,0.312284877513716,0.319342126267205,0.320825115890857,0.319376243208744,0.317641709619968,0.315864199221641,0.314678091576472,0.328397682760632,0.325082224892034,0.327212756010598,0.324930564256868,0.315052620666387,0.314043860436577,0.313590531787425,0.314627587671991,0.30420051958036,0.292897720408811,0.292065202486365,0.291009455670299,0.286470331962797,0.280681709295229,0.295591379348981,0.295698461015884,0.284534224901981,0.276848430631703,0.265283114660521,0.261980902600161,0.262399611191278
"FJI","Fiji",0.454627618060942,0.454739731294379,0.454994877564808,0.455384362137864,0.443961474425422,0.432701511273901,0.441008248883192,0.450299270186559,0.441918533372684,0.434776806348444,0.441163242869252,0.449347255855469,0.44595273256306,0.441010348492402,0.428994866197485,0.428309575851909,0.442807907821632,0.441235914735512,0.436805022286951,0.46301217839026,0.463451646707373,0.474752974696887,0.473677564850868,0.477664880983936,0.491948923667418,0.488952459272433,0.485894171483627,0.428418560785905,0.426792344412393,0.437832950515247
"FIN","Finland",0.773612740348161,0.773104516334438,0.776265499620805,0.78004023466236,0.782004629333385,0.783381107824498,0.787186178433903,0.794394450379499,0.797405196557787,0.790005003729962,0.798388515910494,0.803687108344066,0.799094170200369,0.797827390109987,0.790612208843345,0.788968907616422,0.78933811939375,0.794902961163344,0.789824216904312,0.783385795739178,0.770671761752372,0.768829225367383,0.770114555867334,0.767086349897494,0.768153661357083,0.773120538495498,0.774872485294213,0.726431002681905,0.723442813942593,0.727422161442255
"FRA","France",0.627844278895762,0.6281896350731,0.627717793542839,0.627384856893224,0.630668189251339,0.634344024003956,0.635296221496416,0.634391484323548,0.637703761697855,0.639976244301906,0.65800505433764,0.657644115186466,0.672935474869539,0.671818319674639,0.671407164000188,0.676745994048046,0.674388062901857,0.674495785841881,0.663721758946449,0.65993880067228,0.661035275115916,0.65946828880607,0.66501542794354,0.663272126693377,0.673512018893594,0.657257753856648,0.663933859487758,0.64830269167187,0.644287191834464,0.639418204668828
"GAB","Gabon",0.320770046823493,0.320809168755307,0.328552994958875,0.336296587601911,0.340310085840695,0.345280389854674,0.343954215257732,0.342870224666924,0.335961174695211,0.329133591965142,0.336623438505695,0.329877682836193,0.324056623162063,0.315921625093153,0.304313598459365,0.313116563152142,0.310233736920732,0.311836871947162,0.297887535755287,0.299291380592728,0.29828745981938,0.2913467689172,0.286210018640702,0.284885923747155,0.278281607603163,0.280480144982206,0.280519203672062,0.302349116082309,0.301897161580208,0.302032695505385
"GMB","Gambia",0.351079880081207,0.351037607583778,0.356683887230143,0.362334448143068,0.361957830805247,0.361583212779691,0.362345881820855,0.363112754026577,0.36692854326336,0.341328285256138,0.341363017363077,0.344524368089363,0.342998705215646,0.33133665593267,0.328588059956104,0.325773539883009,0.325226974791292,0.31514880526129,0.30579044623917,0.301198202023345,0.303879261193087,0.30132330080363,0.319672500809809,0.322205761666492,0.325587631325184,0.342954804659874,0.340389131764604,0.265706696150614,0.267678775994033,0.273013872693158
"GEO","Georgia",0.324479486417749,0.32425295139085,0.319890193915921,0.323079226342745,0.329447484921955,0.335131510917717,0.336731329085078,0.327578309353349,0.344732369060619,0.386064647760356,0.395011150691988,0.415046306912878,0.468389908349648,0.470699556232264,0.481923854192398,0.506255196926982,0.511149960324037,0.530025345843367,0.540471898010481,0.561525335577628,0.558888428112354,0.567848760783634,0.570441589548302,0.575991933982835,0.579026842535059,0.578978856821571,0.580818810971134,0.533709752770031,0.534127995962288,0.518512358392842
"DEU","Germany",0.722526960176213,0.72312159300111,0.724097383974145,0.725153665152765,0.729039742078859,0.733294282852407,0.732822746914036,0.735186448967264,0.731422003308339,0.730148031986876,0.739768298049038,0.738480926196653,0.740435488190188,0.730581285575414,0.725879865656329,0.721142712458584,0.718790541526845,0.717310112973206,0.715054705290545,0.720847596287217,0.712457031875258,0.711635849047624,0.710925714519358,0.712651497346337,0.708996703875241,0.703119515920616,0.70500888321726,0.68720989190044,0.684247167839999,0.680281280285757
"GHA","Ghana",0.343598173107196,0.343608807265869,0.341076291115006,0.338541439417676,0.348820439650835,0.359113006829656,0.3537891876338,0.34858916358311,0.347487887790046,0.351142365341229,0.355897625627329,0.3625590277267,0.362968312763211,0.368328449491595,0.37480988403758,0.371205277041785,0.377882090530704,0.371956128135072,0.371224087816715,0.350036144389464,0.352832061656343,0.349786523618097,0.355330924143837,0.353929308541279,0.348258532426988,0.351803924868481,0.347281634437493,0.349852178337902,0.351903526033337,0.356778020552939
"GRC","Greece",0.489812190538981,0.491289276982274,0.496792099777125,0.50110207377518,0.506072781705871,0.510893890631117,0.514696373456212,0.516083510491584,0.518812552419449,0.52009614553422,0.524147276450328,0.534745250335636,0.527142833072788,0.517486943082431,0.519975466835208,0.510044294180362,0.498913494959991,0.488960437551387,0.498902581638366,0.507218223351715,0.513646097118584,0.515636744937325,0.516869948106237,0.525847179185019,0.530994384738907,0.538128057550336,0.542300424233497,0.551863716996195,0.554243111333186,0.56390195167251
"GRD","Grenada",0.477779982148573,0.478069215269323,0.478991773683006,0.479501977118022,0.480204893677797,0.481246682124545,0.482164347701537,0.486468880022341,0.490030698665089,0.478238404945661,0.482454219850814,0.481117014983582,0.4715215397383,0.46656656164555,0.465124757671178,0.476647094561755,0.489562251305473,0.491270405085431,0.497300436766556,0.498968658470597,0.52148247694164,0.528541608520145,0.52367120931551,0.521197935443838,0.522269663809581,0.520398495199956,0.520812223006594,0.521013775181609,0.526210103275225,0.527867863034656
"GTM","Guatemala",0.289131537830585,0.288833412973366,0.290093737512689,0.290523159008407,0.298747320357371,0.307850408945685,0.302014691102309,0.296457214889073,0.299520510006059,0.311540721510141,0.306662115508352,0.300549643567978,0.30521166695798,0.307059197408798,0.30241981820185,0.306448389132097,0.305522084593375,0.298009128065812,0.297310386910184,0.309359390405507,0.31435400074783,0.317284771869805,0.312163155258535,0.306657993908229,0.312310412908468,0.312210916992684,0.31081240884546,0.317480508440444,0.322579034218151,0.328276188875971
"GIN","Guinea",0.30188800521756,0.30183930249408,0.30274061367041,0.303654763625444,0.293592426049198,0.283527051879995,0.280326009223471,0.277176044529869,0.282942000608719,0.290363963380301,0.288920261036871,0.265017165227158,0.248024900163082,0.250119101614893,0.250689326419745,0.255934148011158,0.26003190902343,0.259766580876531,0.266857456805204,0.275351275515427,0.294489856293582,0.304041628651542,0.302619966978527,0.301655079376595,0.311464518148045,0.309379638233418,0.308585507038666,0.294666861910305,0.292503238252269,0.28750864740896
"GNB","Guinea-Bissau",0.243005833175988,0.243011096333882,0.240007862637831,0.237015978356985,0.252295682034126,0.267664190202176,0.272052541010092,0.276651682322008,0.275983201110696,0.269102529555671,0.275887931346203,0.280081789888,0.275257047622889,0.263402565052413,0.260139889894739,0.258193171699669,0.255273796594255,0.250710613021788,0.24186873118433,0.24704198851007,0.250905734026527,0.256824696400168,0.257702562921906,0.259024278117393,0.26169244810308,0.266215573762127,0.266941944952808,0.280316543159758,0.283106432793919,0.275681366287866
"GUY","Guyana",0.356218193011472,0.356841258042542,0.360434226034091,0.362703313492176,0.357288426895519,0.35205949209321,0.349803181482587,0.3472621711572,0.351955781316055,0.350320900667235,0.348091261076334,0.340006298983257,0.329493995697016,0.325850051334393,0.320865029285203,0.32684626766097,0.319101648585503,0.310946371835497,0.310045231520839,0.315707680148818,0.317554513742479,0.327518496065229,0.328281261261455,0.329633644609671,0.336737988795942,0.345478512897963,0.354346684838829,0.381224448683355,0.380258709448868,0.385140615862348
"HTI","Haiti",0.268182880391517,0.268180687409061,0.263235591484093,0.258305561763009,0.259303272077901,0.260382992739663,0.250651392222532,0.241120715914124,0.246570765550671,0.242781693866357,0.238446618559162,0.251072088209034,0.248376531418488,0.252202999128632,0.251337479608053,0.240407924086609,0.23671565547114,0.234909610893568,0.234334776948185,0.224261211478003,0.224990248920023,0.225658288154963,0.227443670695621,0.228206673108405,0.222422749220918,0.21978483536852,0.212860997926876,0.208569258122299,0.203428197214073,0.199891681118003
"HND","Honduras",0.291932897107876,0.291215727349744,0.298822654767317,0.294442080158301,0.295307987812436,0.296580354951617,0.300562688530195,0.297727643056202,0.296621546529964,0.302179773361462,0.302104899988902,0.29487650720712,0.301631494191514,0.30168118088792,0.30647185707591,0.300346293189753,0.287249644617269,0.273764716849854,0.271104949691293,0.266853593214819,0.26796364626283,0.266370448086299,0.267986221812062,0.265352140790594,0.262120064612826,0.264780048670232,0.259713427701744,0.304440251286708,0.303070713420584,0.297501660806443
"HUN","Hungary",0.553103330060291,0.542426120907238,0.542772304912177,0.543989973550634,0.544442732339075,0.548927219501642,0.55730622713544,0.56151280720227,0.552486008370156,0.554824643468617,0.562808726742253,0.565314258391899,0.556909509865901,0.552990523489407,0.560856827709473,0.543087403613336,0.550283066772032,0.548633994629091,0.539161095990521,0.51736274572233,0.515410648999446,0.509521619698499,0.504924547333064,0.49755664035789,0.501174865378657,0.503544296303679,0.503888000546649,0.539031833180311,0.535452924142948,0.528576122558212
"ISL","Iceland",0.66696316153471,0.663697717936235,0.683444512677551,0.72140882593465,0.720750377163519,0.751989753793919,0.751315033491782,0.776566485351351,0.779393217039895,0.781033823425036,0.775159125419472,0.767901660115107,0.790960591295324,0.769575612295635,0.787857074609457,0.75710285906287,0.756503507424392,0.735783402641147,0.728345647805736,0.752897743142117,0.734093623621454,0.724544818581195,0.723215992684423,0.742458789022539,0.73302190998555,0.721457089473586,0.718856460198011,0.611794691125519,0.606032225073206,0.608533690395264
"IND","India",0.323292826918674,0.323719240730389,0.324573929822553,0.325902764837586,0.328766056059502,0.331683924658943,0.323617740170248,0.31595670505,0.314964580428344,0.328473584042578,0.330028636605112,0.325865363447631,0.319904615301742,0.320039759984496,0.313875330832657,0.310592384592249,0.305090573579425,0.304074187315332,0.301319958868925,0.295610653495391,0.300332385962595,0.321354446014657,0.336723103549449,0.347544536974979,0.362911591167984,0.381861111747307,0.384146340301292,0.358450126721714,0.357978645967666,0.362081405787814
"IDN","Indonesia",0.32847196780069,0.328596654209708,0.317071437544146,0.304526968878989,0.306911966547451,0.307196616620672,0.302606401475797,0.298412462981727,0.297710019560734,0.308046405487439,0.309918170148451,0.316514374887845,0.318899179672056,0.333870194121026,0.330329214561579,0.32815527167575,0.337307238886948,0.33881186570393,0.346385568513261,0.349933203608996,0.351295558390576,0.360987918399707,0.379811253757269,0.391943860114434,0.391618023093963,0.400904287821825,0.403020292465482,0.403701045144629,0.408103053898062,0.397848298877582
"IRN","Iran, Islamic Republic of",0.32282667997225,0.323810203768851,0.324712830920008,0.325999211792085,0.328361879691482,0.330917933036118,0.331175020301344,0.33068787126244,0.333825176310578,0.342949174590216,0.347853859853098,0.354487034030911,0.374433948857453,0.391393484636459,0.36042337680256,0.366380366955994,0.383395327003416,0.376443924828854,0.37427119768008,0.400429204865429,0.41616751491688,0.429195839390247,0.42858833560486,0.389067322640628,0.384298652228509,0.377612772708488,0.371961793012937,0.388823472901914,0.384143005838502,0.378915815171718
"IRQ","Iraq",0.301399366372721,0.301194045558006,0.301467851696535,0.301737271870151,0.302564379429894,0.303594211128629,0.303336858471418,0.303356922122658,0.307576836747901,0.297139495075785,0.302090597171336,0.291503289120877,0.282410072846265,0.283382882919913,0.281043765906221,0.285969790525927,0.289707442989625,0.280884963297432,0.277348765683547,0.277900633638555,0.269677327461767,0.26883207911507,0.282922178431471,0.283378201989771,0.283992924055098,0.280606159375453,0.285555791501459,0.197392310014931,0.196406755225526,0.209932858738367
"IRL","Ireland",0.602888329884669,0.605319597997982,0.60783093911391,0.610635790320495,0.611686166294554,0.613393541556633,0.616927703030269,0.621595268168901,0.621640995753371,0.612526278792709,0.63108661039654,0.634955811049204,0.637908452969167,0.630319929843455,0.619952281944381,0.616387842214073,0.610452142191273,0.603971911539144,0.613135469811662,0.621395698327944,0.631702108624811,0.629161039814854,0.625396027244535,0.626623148246625,0.612891864522164,0.610663345701626,0.613416605191654,0.605170735991151,0.607472266733052,0.604529144009406
"ISR","Israel",0.586749813340856,0.587664519249128,0.583999247220057,0.580356997451069,0.580056963917821,0.580725709434137,0.572517388356121,0.569371505416754,0.573716502377492,0.574815029099803,0.573797164838138,0.562400290170737,0.572709195295695,0.572635482188698,0.556711395620374,0.561756091600428,0.55894680206195,0.552575804388935,0.540053356098244,0.541003607226316,0.548161608989287,0.555222269545112,0.554027120741112,0.552138850413276,0.548570414922645,0.561701666470176,0.562581620783147,0.549268545643481,0.540477115848142,0.53975324788924
"ITA","Italy",0.536782596560814,0.536522027846729,0.535395800061899,0.534679003091286,0.538628250297321,0.554922890240477,0.554371196805494,0.554589843424936,0.551361695449081,0.552440400671514,0.56092128707824,0.558486504982786,0.553375189183551,0.540354406685731,0.5358546018626,0.529180018959825,0.522863655572734,0.511046677997577,0.502450900035011,0.511987455536205,0.519191734575778,0.519918758936667,0.515193984037178,0.529622930804378,0.5305517764449,0.536472408424082,0.544844326638564,0.599022057316481,0.604325147823497,0.600606062923487
"JAM","Jamaica",0.372586833345614,0.372179145561971,0.373065495255251,0.373104065200364,0.366191625924791,0.346928358051303,0.328621150288168,0.359879236807553,0.359206829883152,0.369644071781325,0.367896518424287,0.371185585438641,0.369016857303398,0.365276984201225,0.364231042850865,0.362099770228834,0.375115890628163,0.365252260265509,0.372081909616632,0.374825415679785,0.368523855103252,0.383173032332166,0.387833654866978,0.394752503927143,0.392759118846028,0.401102416104591,0.405169338702044,0.401929849132647,0.40178088109192,0.401846506495405
"JPN","Japan",0.664471040387566,0.665619517593821,0.661779210437205,0.657307555493372,0.663622245036815,0.670216587737302,0.668579747629465,0.667344041423154,0.675695720466374,0.679048553334392,0.687029592326895,0.689280560465622,0.683071343995655,0.67870398499855,0.688852993393764,0.686204704619071,0.700064046430312,0.698876635551887,0.698958643600966,0.711814318020403,0.707151921055819,0.704909237222433,0.708526599181492,0.704441770128481,0.704220638830608,0.701157689205898,0.701488413537458,0.671216987009078,0.669989217095892,0.667479460064185
"JOR","Jordan",0.398997235037505,0.400122122034941,0.407467170556822,0.413390446788262,0.413161949112395,0.412848788851503,0.402258303376308,0.390579179134284,0.410536721463798,0.416239501806066,0.425972172271799,0.414293339743647,0.426773102335561,0.432202338754382,0.42177518481013,0.416392961423144,0.419927973274076,0.424471014332695,0.414625257940295,0.414196615865711,0.419096843248215,0.415320480063578,0.413633852601816,0.411143449624484,0.409247870194838,0.415176477089813,0.412201634542032,0.417602365381483,0.422433687441132,0.427122487929933
"KAZ","Kazakhstan",0.362932688221963,0.361186665889481,0.373360811115226,0.38389355060062,0.383518292528626,0.385346219666831,0.393662472376212,0.398835182151646,0.408570041723755,0.412088499870084,0.423211014194311,0.421352179432667,0.430021532193619,0.430577005288616,0.44404008223993,0.447555038688935,0.44806192709493,0.45768631278352,0.45931279508773,0.476556832190835,0.470432397535067,0.464667542118971,0.483702970817477,0.479305613344336,0.486873808278732,0.48736966936663,0.486704568304528,0.475883017528846,0.481752431453136,0.483785972550386
"KEN","Kenya",0.30188543450317,0.301888504158299,0.299172971383944,0.295960230155993,0.297102225216617,0.29830361669449,0.302111844624803,0.305949695696055,0.310433898371875,0.312696702565396,0.306979846721886,0.299188298156328,0.286866961701718,0.279922379555345,0.27977858410114,0.274871018166941,0.262942849578541,0.256354706360587,0.258861094582842,0.264994470240805,0.260309993178746,0.265704288359294,0.277714850146642,0.282031119188209,0.284340039848244,0.287381932066149,0.288883945881337,0.272069445329731,0.272235622556456,0.267731788668047
"KIR","Kiribati",0.425138292746243,0.425153643623436,0.425058572623322,0.424945625482853,0.425146477927785,0.425327368070316,0.42576665154585,0.42617532847078,0.426217883492807,0.41915635852064,0.416876990512042,0.408738242464817,0.403408577430354,0.385622210661045,0.386146015028394,0.382720803973605,0.383232809961652,0.376645302408603,0.371213016038287,0.370339763792175,0.364350349299688,0.357005865180655,0.35988960194139,0.358247820867012,0.371131854057797,0.382506942196627,0.386197491577715,0.369814731338598,0.36953900718926,0.373405119075206
"PRK","Korea, Democratic People's Repub",0.381126388154046,0.381117616224221,0.387267198107357,0.393416779990492,0.396798483922079,0.40017806610063,0.395327326459271,0.390101180582637,0.376209433456146,0.374852840157662,0.380419412278161,0.378488892675525,0.377851782007852,0.373512570724894,0.370225914017893,0.395711424785067,0.395985924497411,0.362955884710756,0.356528887808855,0.348455596337509,0.347168407934171,0.355023966244733,0.35637981698508,0.356235765240247,0.358604255472473,0.362079646993787,0.359504900054604,0.374953488039495,0.379637813578904,0.379565173554497
"KOR","Korea, Republic of",0.651885780667916,0.652547901489741,0.649297141568652,0.646354941547849,0.65578786763865,0.667282530328166,0.677205719601473,0.683649706265377,0.688320350729983,0.700931259431638,0.712858719500422,0.711540067105359,0.723806441000223,0.715179462800513,0.716428843948487,0.727856914940108,0.732119996947901,0.73405025403273,0.737765560389895,0.736678197191205,0.732502258788223,0.729238730184346,0.732646682296715,0.738411493848703,0.736459735932759,0.740233727136306,0.745363544158927,0.718400383458056,0.723672861485106,0.721696183894012
"KWT","Kuwait",0.428324196174444,0.428950599648423,0.42452973455525,0.420771496439656,0.422285574334726,0.424020406197658,0.425739536489091,0.428518680847892,0.429642282062901,0.43027040935182,0.434928805413601,0.42394575950481,0.430489809011872,0.426921232763783,0.425791797818108,0.432564864563403,0.421173114191968,0.421102890057195,0.422254958010257,0.412729115443904,0.403902763452377,0.403662150370226,0.397640966807302,0.409081802030082,0.418082933766416,0.448619052382031,0.449253309134511,0.410289670542641,0.415172059725303,0.418129739613392
"KGZ","Kyrgyzstan",0.327888367915939,0.32891274291023,0.334163780515702,0.33454592635782,0.330910762671101,0.335916625312162,0.343330047233802,0.350586242786328,0.355746726536136,0.340025398122765,0.314181757223716,0.307482955096281,0.326663837027495,0.31766578622808,0.329933688073245,0.348158531417799,0.367087145690743,0.353587902593032,0.358341323745584,0.368671929767623,0.362907164996208,0.369996999410941,0.376564816798175,0.377257803190299,0.376737990470548,0.377085737000505,0.379147850131327,0.367620949821405,0.3668512844248,0.371772651451534
"LAO","Lao People's Democratic Republic",0.310808274934772,0.311184404066724,0.309060573290204,0.307345394929043,0.303961345744185,0.300597851428586,0.304535423806359,0.308782854111498,0.292044233672682,0.297777669487257,0.300165334133923,0.297115744909521,0.295686741264885,0.299408455328293,0.29759198096014,0.298423747960825,0.306038543249803,0.306771179908472,0.303427694982184,0.301622404883976,0.30263684270555,0.30055449173353,0.304543055592254,0.30989430389813,0.311413442818579,0.317904012916628,0.322219482826196,0.295563242717091,0.297908817154203,0.298912046045877
"LVA","Latvia",0.523395239387192,0.519842981379047,0.515030889371777,0.520099885190366,0.502430968111462,0.503590990762015,0.517142651396741,0.538260705592352,0.541864559152833,0.538387238666391,0.550405601769715,0.554887279172524,0.565531982445106,0.573939598334106,0.579034590644124,0.559983608009393,0.559593816477234,0.581623386047805,0.588374173545104,0.57976694204183,0.588421042951441,0.586651770207334,0.590867299768051,0.58580856671069,0.590243457251765,0.593453211668821,0.601543053155033,0.591629096506891,0.59062118861871,0.5886890528393
"LBN","Lebanon",0.349015481565064,0.349139931264741,0.346620109209991,0.343782023848718,0.351634268282008,0.358020022816343,0.360320765387265,0.361485885394457,0.359668702265245,0.361402795830923,0.356476636197878,0.335376071508037,0.323916154547111,0.329042153894222,0.338235288135353,0.338380824442968,0.343403632205738,0.338322986292659,0.337963480911784,0.328091060825833,0.326079433482481,0.319592339270462,0.315293616019007,0.31182226662896,0.304617146530548,0.297147154856926,0.297657785097091,0.335813390950579,0.333524138143378,0.329565770367288
"LSO","Lesotho",0.314739858086905,0.31331149955521,0.308299088491029,0.303272738861722,0.305579345540004,0.308079278836818,0.309638651021542,0.311378651246956,0.312604467248717,0.307690669987982,0.311913753296223,0.306097628266283,0.298212710685875,0.301170359238672,0.310788511273047,0.311495850504459,0.314316100006773,0.305775428521562,0.320486855433517,0.322707723779638,0.319040630510677,0.314836970362221,0.31533521003686,0.310840921821321,0.303973774716261,0.306786837076768,0.304858249730667,0.293171274836837,0.290874064219155,0.274323225126565
"LBR","Liberia",0.192015280400558,0.192014549406406,0.199029901176267,0.20603301010987,0.216793177923912,0.234751976406539,0.23016477976337,0.22557678880186,0.223107162530865,0.23852888462598,0.244177507035094,0.268370851151555,0.268314962602092,0.263172567070967,0.278506896010182,0.290776044072913,0.285311765941892,0.294892758840192,0.294817426285971,0.298806772369669,0.297127250672523,0.288239866200991,0.290068476736918,0.288656914261201,0.276199454259955,0.279181729635181,0.279281883813584,0.292979604727116,0.295770575232187,0.296049654866987
"LBY","Libyan Arab Jamahiriya",0.255365507022807,0.256165746065435,0.257153084453436,0.258366719502699,0.26338749085875,0.265885359709763,0.263913392600497,0.262863966348182,0.269283301425324,0.276499613502274,0.279898016997449,0.282375087526493,0.291115286931123,0.296661617002359,0.290422548137384,0.274607780505285,0.253316423123699,0.260895354120809,0.243349756078739,0.233764467101918,0.225834325624186,0.219838938829157,0.223076642509755,0.222085098008258,0.228250915420382,0.226875701771095,0.229871952449528,0.28437680994511,0.286519274932288,0.289646611337909
"LIE","Liechtenstein",0.556162069966839,0.556162069966839,0.556002226230461,0.55595203161689,0.555962033395462,0.556072306049936,0.561182835526195,0.568441973733827,0.56766643720623,0.556716360186006,0.585618944337753,0.593428702152782,0.606689744676811,0.615276838822099,0.634513495581844,0.636365534783003,0.642268356687103,0.642808797977203,0.644200664878354,0.64468888746871,0.638871377810312,0.640119444119515,0.642455094479831,0.644490114448306,0.64778503395482,0.64799746732866,0.644468549965131,0.669535803803749,0.669635378221638,0.669869945928591
"LTU","Lithuania",0.539739119983369,0.539381419006953,0.540519661842808,0.539938069079142,0.531568494922337,0.527004614885652,0.534931823819151,0.549884283138311,0.55792858412489,0.559047619475583,0.577891767001802,0.582891823510243,0.584173999485816,0.583203091902422,0.581060175756149,0.585436195613686,0.583560959963979,0.589390592072616,0.591780050801165,0.600717991420204,0.59591710551414,0.59813308397691,0.59577431618946,0.59845376878572,0.608646571933282,0.614871685677335,0.618479697878911,0.573108445107672,0.575598574721512,0.578695986124298
"LUX","Luxembourg",0.59763949695129,0.620857933202167,0.612588998547077,0.605473490373975,0.588570066488833,0.671393118780264,0.634999069561404,0.626858659706033,0.590248143920528,0.595743982419164,0.599672229748266,0.611435183493688,0.607667034895837,0.641919591557211,0.653529712662408,0.676535789795035,0.68357802089267,0.700183047960721,0.697661138156588,0.693876434252096,0.704889854296928,0.701984170262344,0.696988978820829,0.69857797263372,0.68505468639988,0.689341974522111,0.668354511914163,0.657182772109864,0.657812826710829,0.660595065451149
"MKD","Macedonia",0.392031187922194,0.382471574397676,0.383930821869046,0.386025815695245,0.373513288355063,0.36626351569591,0.36564204746605,0.364327126337478,0.367334801789283,0.39107036485885,0.385915619485514,0.388459366434402,0.412878762472175,0.407020034984607,0.418061299960324,0.411407378941802,0.414248551643771,0.445925266590777,0.448007602326256,0.467424748648718,0.468019504178401,0.464880795033942,0.467766420220313,0.467795700090938,0.464519940045688,0.46750452507904,0.468591870152488,0.450083460920773,0.448577042614143,0.458698282262994
"MDG","Madagascar",0.304610943137197,0.304101548086212,0.305246583358304,0.306065559275321,0.307921221962379,0.30734792574366,0.303358639783192,0.305827664478258,0.31603294904896,0.307759191154166,0.311880654171917,0.308785262559673,0.312001552379753,0.307416229571691,0.288628156346987,0.273804048254258,0.276391325853087,0.277124692655773,0.266538419651114,0.264897591514076,0.2654870123267,0.265604749606557,0.263627689076654,0.264228960417044,0.265477802086969,0.264987056651245,0.264729804594907,0.242962305871808,0.237970039795092,0.250154137600694
"MWI","Malawi",0.312991828003923,0.313035747440622,0.316251147307317,0.321334183768595,0.321181882806327,0.32119590617718,0.317051803482437,0.312920479498256,0.317287293657454,0.324735879007564,0.326265001612255,0.317895113981161,0.310171418039942,0.302339565504377,0.301247031883352,0.308605539000366,0.309731214231065,0.295941333024925,0.281331274799021,0.267596783679407,0.267032068132586,0.265811310826506,0.265771057770179,0.261517700022819,0.266370137671117,0.275281139680003,0.277262232608497,0.281342086831385,0.281771579610495,0.281162631504783
